source,event_id,year,division,round,rank,competitor_name,origin,time_seconds,completed,pieces_completed,puzzle_pieces,puzzle_brand,puzzle_name,finished_date,first_attempt,time_limit_seconds,team_members
wjpf,wjpc_2019_solo,2019,solo,final,179,Norma Lázaro Hortal,"Cercedilla (Madrid), Spain",,False,302.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_solo,2019,solo,final,180,Begoña Vázquez Iglesias,"Noia (Coruña), Spain",,False,300.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_solo,2019,solo,final,181,Marta García Pérez,"Esplugues de Llobregat (Barcelona), Spain",,False,296.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_solo,2019,solo,final,182,Mario Bento Azevedo,"Braga, Portugal",,False,285.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_solo,2019,solo,final,183,Jenny Kipps,Lockridge (Wester Australia),,False,284.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_solo,2019,solo,final,184,Ralitsa Yordanova Yankova,"Sofia, Bulgaria",,False,283.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_solo,2019,solo,final,185,Alberto Díaz Medina,"Madrid, Spain",,False,277.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_solo,2019,solo,final,186,Miguel Moreno Orenes,"Los Garres (Murcia), Spain",,False,276.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_solo,2019,solo,final,187,Mª Angeles Pérez Ramírez,"El Álamo (Madrid), Spain",,False,271.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_solo,2019,solo,final,187,Zonia Emilce Escobar Ríos,"Madrid, Spain",,False,271.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_solo,2019,solo,final,189,Cuauhtemoc Guzmán Barrios,"Ciudad de México, Mexico",,False,260.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_solo,2019,solo,final,190,Dulce María Aparicio Carmona,"Daimiel (Ciudad Real), Spain",,False,254.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_solo,2019,solo,final,191,Manuel Zanon,"Milano, Italy",,False,247.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_solo,2019,solo,final,192,Pilar Fernández Alcocer,"Villar del Olmo (Madrid), Spain",,False,243.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_solo,2019,solo,final,193,Javier Parra Jacinto,"Andorra la Vella, Spain",,False,224.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_solo,2019,solo,final,194,Marcela Paz Toro Cariqueo,Santiago de Chile,,False,188.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_solo,2019,solo,final,195,Joseph Kasozi,Kampala (Uganda),,False,187.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_solo,2019,solo,final,196,Agustín De la Rosa Hernández,Spain,,False,186.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_solo,2019,solo,final,197,Maria Alexandra Duarte Rodrigues,"Lisboa, Portugal",,False,176.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_solo,2019,solo,final,198,Arnold Jacobs,"New York, USA",,False,173.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_solo,2019,solo,final,199,Dora Maria Polle,"Los Garres (Murcia), Germany",,False,136.0,500,,,2019-09-24,True,7200,
wjpf,wjpc_2019_duo,2019,duo,final,1,Demelza Becerra Robledillo & Ángel Heras Salcedo,"Algeciras (Cádiz) / Soria, Spain",2074.0,True,,1000,,,2019-09-24,True,5400,Demelza Becerra Robledillo;Ángel Heras Salcedo
wjpf,wjpc_2019_duo,2019,duo,final,2,Jana Ondroušková & Katerina Novotna,"Brno / Prague, Czech Republic",2113.0,True,,1000,,,2019-09-24,True,5400,Jana Ondroušková;Katerina Novotna
wjpf,wjpc_2019_duo,2019,duo,final,3,Irina Batalova & Natalia Komarova,"Novosibirsk, Russia",2200.0,True,,1000,,,2019-09-24,True,5400,Irina Batalova;Natalia Komarova
wjpf,wjpc_2019_duo,2019,duo,final,4,Ana Isabel Jimeno Jordá & Ana Gil Luciano,"Madrid, Spain",2223.0,True,,1000,,,2019-09-24,True,5400,Ana Isabel Jimeno Jordá;Ana Gil Luciano
wjpf,wjpc_2019_duo,2019,duo,final,5,Galina Medvedeva & Marina Radchenko,"Novosibirsk, Russia",2245.0,True,,1000,,,2019-09-24,True,5400,Galina Medvedeva;Marina Radchenko
wjpf,wjpc_2019_duo,2019,duo,final,6,Sarah Mills & Claire Heyes,"Norwich (Norfolk), United Kingdom",2329.0,True,,1000,,,2019-09-24,True,5400,Sarah Mills;Claire Heyes
wjpf,wjpc_2019_duo,2019,duo,final,7,Soraya Pérez Carayol & Alejandro Darias Mateos,"Ibi (Alicante) / Hospitalet de Llobregat (Barcelona), Spain",2357.0,True,,1000,,,2019-09-24,True,5400,Soraya Pérez Carayol;Alejandro Darias Mateos
wjpf,wjpc_2019_duo,2019,duo,final,8,Catherine Valentin & Patrick Kreps,"Bruxelles, Belgium",2359.0,True,,1000,,,2019-09-24,True,5400,Catherine Valentin;Patrick Kreps
wjpf,wjpc_2019_duo,2019,duo,final,9,Olga Popova & Ekaterina Mishanina,"Novosibirsk / Kyshtym (Chelybinskaya), Russia",2417.0,True,,1000,,,2019-09-24,True,5400,Olga Popova;Ekaterina Mishanina
wjpf,wjpc_2019_duo,2019,duo,final,10,Dmitry Makarenko & Irina Akopova,"Moscow / Rostov, Russia",2529.0,True,,1000,,,2019-09-24,True,5400,Dmitry Makarenko;Irina Akopova
wjpf,wjpc_2019_duo,2019,duo,final,11,Pelin Çelik & Ayse Dilara Düğmeci,"İstanbul / Estambul, Türkiye",2537.0,True,,1000,,,2019-09-24,True,5400,Pelin Çelik;Ayse Dilara Düğmeci
wjpf,wjpc_2019_duo,2019,duo,final,12,Cristina López Rodríguez & Rocío Escribano Granados,"Móstoles (Madrid) / Aranjuez (Madrid), Spain",2603.0,True,,1000,,,2019-09-24,True,5400,Cristina López Rodríguez;Rocío Escribano Granados
wjpf,wjpc_2019_duo,2019,duo,final,13,Ednéia Silveira & Daniela De Olivera Dinato,"Cruzeiro (São Paulo) / Campinas (São Paulo), Brazil",2635.0,True,,1000,,,2019-09-24,True,5400,Ednéia Silveira;Daniela De Olivera Dinato
wjpf,wjpc_2019_duo,2019,duo,final,14,Silvia Hernández Cámara & Mª de los Ángeles De la Coba García,"Alcobendas (Madrid) / La Laguna (Santa Cruz de Tenerife), Spain",2663.0,True,,1000,,,2019-09-24,True,5400,Silvia Hernández Cámara;Mª de los Ángeles De la Coba García
wjpf,wjpc_2019_duo,2019,duo,final,15,Luisa Uhlařová & Radka Pečinková,"Ostrava, Czech Republic",2709.0,True,,1000,,,2019-09-24,True,5400,Luisa Uhlařová;Radka Pečinková
wjpf,wjpc_2019_duo,2019,duo,final,16,Ignacio Torrecillas Martínez & Carmen Hermida Díaz,"Alcobendas (Madrid), Spain",2732.0,True,,1000,,,2019-09-24,True,5400,Ignacio Torrecillas Martínez;Carmen Hermida Díaz
wjpf,wjpc_2019_duo,2019,duo,final,17,Maria Antonenkova & Ekaterina Khvostova,"Saint Petesburg, Russia",2757.0,True,,1000,,,2019-09-24,True,5400,Maria Antonenkova;Ekaterina Khvostova
wjpf,wjpc_2019_duo,2019,duo,final,18,Maria Dolors Torra Torreguitart & Mateu Torra Torreguitart,"Sabadell (Barcelona), Spain",2795.0,True,,1000,,,2019-09-24,True,5400,Maria Dolors Torra Torreguitart;Mateu Torra Torreguitart
wjpf,wjpc_2019_duo,2019,duo,final,18,Luis Pavón Herrera & Sebastián Blázquez González,"San Sebastián de los Reyes (Madrid) / Madrid, Spain",2795.0,True,,1000,,,2019-09-24,True,5400,Luis Pavón Herrera;Sebastián Blázquez González
wjpf,wjpc_2019_duo,2019,duo,final,20,Laura Aranguren Sanz & Ana Jesús Barricarte Arostegui,"Obanos (Navarra) / Mutilva (Navarra), Spain",2816.0,True,,1000,,,2019-09-24,True,5400,Laura Aranguren Sanz;Ana Jesús Barricarte Arostegui
wjpf,wjpc_2019_duo,2019,duo,final,21,Johanna Mª Van Deenen & Susana Pérez Van Deenen,"Calella (Barcelona), The Netherlands",2830.0,True,,1000,,,2019-09-24,True,5400,Johanna Mª Van Deenen;Susana Pérez Van Deenen
wjpf,wjpc_2019_duo,2019,duo,final,22,Gisela Arranz Toro & Elisa Toro Arévalo,"Madrid, Spain",2877.0,True,,1000,,,2019-09-24,True,5400,Gisela Arranz Toro;Elisa Toro Arévalo
wjpf,wjpc_2019_duo,2019,duo,final,23,Maria Jesús Gómez Fernández & Laura Muñoz Arenales,"Pontevedra / Laguna de Duero (Valladolid), Spain",2893.0,True,,1000,,,2019-09-24,True,5400,Maria Jesús Gómez Fernández;Laura Muñoz Arenales
wjpf,wjpc_2019_duo,2019,duo,final,24,Fernando Iglesias Martín & Gonzalo López Santos,"Sonseca (Toledo) / Segovia, Spain",2908.0,True,,1000,,,2019-09-24,True,5400,Fernando Iglesias Martín;Gonzalo López Santos
wjpf,wjpc_2019_duo,2019,duo,final,25,Gaelle García Sánchez-Fuentes & Elsa García Sánchez-Fuentes,"Arroyo de la Encomienda (Valladolid) / Valladolid, Spain",2929.0,True,,1000,,,2019-09-24,True,5400,Gaelle García Sánchez-Fuentes;Elsa García Sánchez-Fuentes
wjpf,wjpc_2019_duo,2019,duo,final,26,Julia Koval & Maria Solovyeva,"Gdansk / Saint Petesburg, Russia",2971.0,True,,1000,,,2019-09-24,True,5400,Julia Koval;Maria Solovyeva
wjpf,wjpc_2019_duo,2019,duo,final,27,Mayra García Simón & Mª Julia Berné Aguirre,"Albatera (Alicante) / Alfaro (La Rioja), Spain",2977.0,True,,1000,,,2019-09-24,True,5400,Mayra García Simón;Mª Julia Berné Aguirre
wjpf,wjpc_2019_duo,2019,duo,final,28,Michela Utili & Elisa Fabbri,"Riolo Terme (Ravenna) / Faenza (Milano), Italy",3023.0,True,,1000,,,2019-09-24,True,5400,Michela Utili;Elisa Fabbri
wjpf,wjpc_2019_duo,2019,duo,final,29,Berenice Morales Cabrera & Jaxeline Blanco Ruiz,"Ciudad de México / Mijas (Málaga), Mexico",3050.0,True,,1000,,,2019-09-24,True,5400,Berenice Morales Cabrera;Jaxeline Blanco Ruiz
wjpf,wjpc_2019_duo,2019,duo,final,30,Isabel Sonsona Torrent & Pilar Sonsona Torrent,"Sant Vicenç Dels Horts (Barcelona), Spain",3100.0,True,,1000,,,2019-09-24,True,5400,Isabel Sonsona Torrent;Pilar Sonsona Torrent
wjpf,wjpc_2019_duo,2019,duo,final,31,Yana Ryshuchkina & Ekaterina Kudriavtseva,"Saint Petesburg, Russia",3120.0,True,,1000,,,2019-09-24,True,5400,Yana Ryshuchkina;Ekaterina Kudriavtseva
wjpf,wjpc_2019_duo,2019,duo,final,32,Elena González Álvarez & Verónica Alonso González,"León, Spain",3197.0,True,,1000,,,2019-09-24,True,5400,Elena González Álvarez;Verónica Alonso González
wjpf,wjpc_2019_duo,2019,duo,final,33,Tina Loges & Laura Urban,"Hürth (Rin-Erft), Germany",3205.0,True,,1000,,,2019-09-24,True,5400,Tina Loges;Laura Urban
wjpf,wjpc_2019_duo,2019,duo,final,34,David Caballero Calzado & Sergio Olcina Maroto,"Paracuellos de Jarama (Madrid), Spain",3208.0,True,,1000,,,2019-09-24,True,5400,David Caballero Calzado;Sergio Olcina Maroto
wjpf,wjpc_2019_duo,2019,duo,final,35,Raquel Pérez Mesón & María Pérez Marcos,"Salamanca, Spain",3232.0,True,,1000,,,2019-09-24,True,5400,Raquel Pérez Mesón;María Pérez Marcos
wjpf,wjpc_2019_duo,2019,duo,final,36,Naiara Acebo Álvarez & Luis Carlos Acebo Blanco,"Posada del Bierzo (León), Spain",3284.0,True,,1000,,,2019-09-24,True,5400,Naiara Acebo Álvarez;Luis Carlos Acebo Blanco
wjpf,wjpc_2019_duo,2019,duo,final,37,Jimena Gordillo Uribe & José Luis Ruiz Ludeña,"Barcelona, Colombia",3358.0,True,,1000,,,2019-09-24,True,5400,Jimena Gordillo Uribe;José Luis Ruiz Ludeña
wjpf,wjpc_2019_duo,2019,duo,final,38,Sergey Suprunov & Nadezhda Shigina,"Tangarog / Tomsk, Russia",3366.0,True,,1000,,,2019-09-24,True,5400,Sergey Suprunov;Nadezhda Shigina
wjpf,wjpc_2019_duo,2019,duo,final,39,Dan Martín & Sarah Jane Bodell,"London (England), Ireland",3427.0,True,,1000,,,2019-09-24,True,5400,Dan Martín;Sarah Jane Bodell
wjpf,wjpc_2019_duo,2019,duo,final,40,Diana Santillán Perosanz & Pablo Rubio Martín,"Castillo de la Vega (Burgos) / Valladolid, Spain",3459.0,True,,1000,,,2019-09-24,True,5400,Diana Santillán Perosanz;Pablo Rubio Martín
wjpf,wjpc_2019_duo,2019,duo,final,41,Anastasia Chukina & Andrey Avdeev,"Moscow, Russia",3461.0,True,,1000,,,2019-09-24,True,5400,Anastasia Chukina;Andrey Avdeev
wjpf,wjpc_2019_duo,2019,duo,final,42,Álvaro Fernández Novo & Eneko Acebo Álvarez,"Torre del Bierzo (León) / Posada del Bierzo (León), Spain",3483.0,True,,1000,,,2019-09-24,True,5400,Álvaro Fernández Novo;Eneko Acebo Álvarez
wjpf,wjpc_2019_duo,2019,duo,final,43,Pablo Suárez-Bustamante Pica & Rafael Jurado Villalobos,"Ocaña (Toledo) / Vegas de Matute (Segovia), Spain",3538.0,True,,1000,,,2019-09-24,True,5400,Pablo Suárez-Bustamante Pica;Rafael Jurado Villalobos
wjpf,wjpc_2019_duo,2019,duo,final,44,Meritxell Quintana Pérez & Javier Parra Jacinto,Andorra la Vella,3556.0,True,,1000,,,2019-09-24,True,5400,Meritxell Quintana Pérez;Javier Parra Jacinto
wjpf,wjpc_2019_duo,2019,duo,final,45,Marc Casadejust Espasa & Roser Tarrio Mosquera,"Barcelona / Torrelavit (Barcelona), Spain",3585.0,True,,1000,,,2019-09-24,True,5400,Marc Casadejust Espasa;Roser Tarrio Mosquera
wjpf,wjpc_2019_duo,2019,duo,final,46,Ole Nesheim & Tormod KÅrstad,"Trondheim (Trondelag), Norway",3596.0,True,,1000,,,2019-09-24,True,5400,Ole Nesheim;Tormod KÅrstad
wjpf,wjpc_2019_duo,2019,duo,final,47,Sara Esteban Fernández & Eva Esteban Fernández,"Zamora, Spain",3597.0,True,,1000,,,2019-09-24,True,5400,Sara Esteban Fernández;Eva Esteban Fernández
wjpf,wjpc_2019_duo,2019,duo,final,48,Mª Isabel Juarez Fernández & Patricia Blanco García,"Fuenlabrada (Madrid), Spain",3646.0,True,,1000,,,2019-09-24,True,5400,Mª Isabel Juarez Fernández;Patricia Blanco García
wjpf,wjpc_2019_duo,2019,duo,final,49,Cristina Roura Suárez & Isabel Pérez Diego,"Castellbell I el Vilar (Barcelona) / Candás (Asturias), Spain",3653.0,True,,1000,,,2019-09-24,True,5400,Cristina Roura Suárez;Isabel Pérez Diego
wjpf,wjpc_2019_duo,2019,duo,final,50,Leyre Pérez Blasco & Tania Lendinez de la Llave,"Zaragoza / Illescas (Toledo), Spain",3677.0,True,,1000,,,2019-09-24,True,5400,Leyre Pérez Blasco;Tania Lendinez de la Llave
wjpf,wjpc_2019_duo,2019,duo,final,51,Carmen Hernández Fernández & Laura García Vicente,"Salamanca, Spain",3738.0,True,,1000,,,2019-09-24,True,5400,Carmen Hernández Fernández;Laura García Vicente
wjpf,wjpc_2019_duo,2019,duo,final,52,Itziar Guillerna Fernández & Nazareth Peña García,"Bilbao (Vizcaya) / Santa Perpetua de la Mogoda (Barcelona), Spain",3777.0,True,,1000,,,2019-09-24,True,5400,Itziar Guillerna Fernández;Nazareth Peña García
wjpf,wjpc_2019_duo,2019,duo,final,53,Gratsiela Toneva & Ventsislav Atanasov,"Sofia, Bulgaria",3811.0,True,,1000,,,2019-09-24,True,5400,Gratsiela Toneva;Ventsislav Atanasov
wjpf,wjpc_2019_duo,2019,duo,final,54,Penélope Gil Pérez & Antonio José Ariza Macías,"Málaga, Spain",3822.0,True,,1000,,,2019-09-24,True,5400,Penélope Gil Pérez;Antonio José Ariza Macías
wjpf,wjpc_2019_duo,2019,duo,final,55,Marta Bertol Oliveros & Begoña Bayo Bernal,"Figueruelas (Zaragoza), Spain",3835.0,True,,1000,,,2019-09-24,True,5400,Marta Bertol Oliveros;Begoña Bayo Bernal
wjpf,wjpc_2019_duo,2019,duo,final,56,Cristian Fernández Araya & Eva Roca Lobo,"Barcelona, Costa Rica",3844.0,True,,1000,,,2019-09-24,True,5400,Cristian Fernández Araya;Eva Roca Lobo
wjpf,wjpc_2019_duo,2019,duo,final,57,Rocío García Mateos-Cañero & Manuel Heredero Cabrera,"Madrid, Spain",3931.0,True,,1000,,,2019-09-24,True,5400,Rocío García Mateos-Cañero;Manuel Heredero Cabrera
wjpf,wjpc_2019_duo,2019,duo,final,58,Rafael Santillán Perosanz & María Carmen Perosanz Gutiérrez,"Burgos, Spain",3943.0,True,,1000,,,2019-09-24,True,5400,Rafael Santillán Perosanz;María Carmen Perosanz Gutiérrez
wjpf,wjpc_2019_duo,2019,duo,final,59,Jose Luis Velasco Álvarez & Patricia Redondo Pardo,"Valladolid, Spain",3990.0,True,,1000,,,2019-09-24,True,5400,Jose Luis Velasco Álvarez;Patricia Redondo Pardo
wjpf,wjpc_2019_duo,2019,duo,final,60,Klára Šmitmajerová & Petra Čičová,"Ločenice (České Budějovice) / Prague, Czech Republic",4008.0,True,,1000,,,2019-09-24,True,5400,Klára Šmitmajerová;Petra Čičová
wjpf,wjpc_2019_duo,2019,duo,final,61,Andrea Cildoz Guembe & Sergio Garayalde Buey,"Obanos (Navarra) / Pamplona (Navarra), Spain",4019.0,True,,1000,,,2019-09-24,True,5400,Andrea Cildoz Guembe;Sergio Garayalde Buey
wjpf,wjpc_2019_duo,2019,duo,final,62,Rebbeca Morley & Lauren Zolpys,"Victoria, Canada",4052.0,True,,1000,,,2019-09-24,True,5400,Rebbeca Morley;Lauren Zolpys
wjpf,wjpc_2019_duo,2019,duo,final,63,Juán Francisco Muñoz Barrero & Gonzalo Ruiz Mayer,"Alfaro (La Rioja) / Alcobendas (Madrid), Spain",4114.0,True,,1000,,,2019-09-24,True,5400,Juán Francisco Muñoz Barrero;Gonzalo Ruiz Mayer
wjpf,wjpc_2019_duo,2019,duo,final,64,Carina Verna & Alice Ferrúa Esteves,"Sao Paulo / Florianópolis (Santa Catarina), Brazil",4126.0,True,,1000,,,2019-09-24,True,5400,Carina Verna;Alice Ferrúa Esteves
wjpf,wjpc_2019_duo,2019,duo,final,65,Irene Fernández Gago & Esther Blanco Fernández,"León, Spain",4130.0,True,,1000,,,2019-09-24,True,5400,Irene Fernández Gago;Esther Blanco Fernández
wjpf,wjpc_2019_duo,2019,duo,final,66,Alessandra Dosil Vázquez & Begoña Vázquez Iglesias,"Coruña / Noia (Coruña), Spain",4150.0,True,,1000,,,2019-09-24,True,5400,Alessandra Dosil Vázquez;Begoña Vázquez Iglesias
wjpf,wjpc_2019_duo,2019,duo,final,67,Federico Carecelén Mañas & Inés Carecelén Parra,"Chinchilla de Montearagón (Albacete) / Alicante, Spain",4158.0,True,,1000,,,2019-09-24,True,5400,Federico Carecelén Mañas;Inés Carecelén Parra
wjpf,wjpc_2019_duo,2019,duo,final,68,Ana Cristina Navarro Rodríguez & Daniel Carballo Guille,"San Sebastián de los Reyes (Madrid), Spain",4196.0,True,,1000,,,2019-09-24,True,5400,Ana Cristina Navarro Rodríguez;Daniel Carballo Guille
wjpf,wjpc_2019_duo,2019,duo,final,69,Yuliya Kim & Raman Valynets,"Minsk, Belarus",4199.0,True,,1000,,,2019-09-24,True,5400,Yuliya Kim;Raman Valynets
wjpf,wjpc_2019_duo,2019,duo,final,70,Eduardo Heras Villoldo & Alejandro Heras Gago,"Colmenar Viejo (Madrid), Spain",4205.0,True,,1000,,,2019-09-24,True,5400,Eduardo Heras Villoldo;Alejandro Heras Gago
wjpf,wjpc_2019_duo,2019,duo,final,71,Mª Inmaculada Palencia Morchón & Cristian Valle de Diego,"San Andrés del Rabanedo (León) / Miranda de Ebro (Burgos), Spain",4230.0,True,,1000,,,2019-09-24,True,5400,Mª Inmaculada Palencia Morchón;Cristian Valle de Diego
wjpf,wjpc_2019_duo,2019,duo,final,72,Mª Victoria Meilán Rodríguez & Cristina Acebes García,"San Andrés de Montejos (León) / Campaspero (Valladolid), Spain",4255.0,True,,1000,,,2019-09-24,True,5400,Mª Victoria Meilán Rodríguez;Cristina Acebes García
wjpf,wjpc_2019_duo,2019,duo,final,73,Karin Sabo Mancusi & Ana Maria Aguilera de Barros,"Sao Paulo / Macapá (Amapá), Brazil",4306.0,True,,1000,,,2019-09-24,True,5400,Karin Sabo Mancusi;Ana Maria Aguilera de Barros
wjpf,wjpc_2019_duo,2019,duo,final,74,Juana Bertol Oliveros & María Bosqued Oliveros,"Figueruelas (Zaragoza), Spain",4321.0,True,,1000,,,2019-09-24,True,5400,Juana Bertol Oliveros;María Bosqued Oliveros
wjpf,wjpc_2019_duo,2019,duo,final,75,Yolanda Peñalver Ferré & Ione Castillo Peñalver,"Valladolid, Spain",4329.0,True,,1000,,,2019-09-24,True,5400,Yolanda Peñalver Ferré;Ione Castillo Peñalver
wjpf,wjpc_2019_duo,2019,duo,final,76,Ivan Horta Alonso & Gloria Quintero Durán,"Ciudad de México / Ciudad Juarez, Mexico",4345.0,True,,1000,,,2019-09-24,True,5400,Ivan Horta Alonso;Gloria Quintero Durán
wjpf,wjpc_2019_duo,2019,duo,final,77,Alicia Aragoneses Díaz & Laura Nieto Martín,"Collado Villalba (Madrid), Spain",4395.0,True,,1000,,,2019-09-24,True,5400,Alicia Aragoneses Díaz;Laura Nieto Martín
wjpf,wjpc_2019_duo,2019,duo,final,78,Esther Sastre Baza & Verónica Herrero Pérez,"San Miguel del Arroyo (Valladolid) / Valladolid, Spain",4399.0,True,,1000,,,2019-09-24,True,5400,Esther Sastre Baza;Verónica Herrero Pérez
wjpf,wjpc_2019_duo,2019,duo,final,79,Mª Carmen Salas Gregorio & Fernando Lalanza Alcalde,"Peñaflor de Gállego (Zaragoza), Spain",4433.0,True,,1000,,,2019-09-24,True,5400,Mª Carmen Salas Gregorio;Fernando Lalanza Alcalde
wjpf,wjpc_2019_duo,2019,duo,final,80,Susana Domínguez Jiménez & Alba Navarro Bartrolí,"Jerez de la Frontera (Cádiz) / Manresa (Barcelona), Spain",4437.0,True,,1000,,,2019-09-24,True,5400,Susana Domínguez Jiménez;Alba Navarro Bartrolí
wjpf,wjpc_2019_duo,2019,duo,final,81,David Corbí Garrido & Inés Peña Pérez,"Madrid / Calahorra (La Rioja), Spain",4454.0,True,,1000,,,2019-09-24,True,5400,David Corbí Garrido;Inés Peña Pérez
wjpf,wjpc_2019_duo,2019,duo,final,82,Mª del Pilar Pérez Carmona & Melania Fernández Escaño,"Chiclana (Cádiz) / Gojar (Granada), Spain",4455.0,True,,1000,,,2019-09-24,True,5400,Mª del Pilar Pérez Carmona;Melania Fernández Escaño
wjpf,wjpc_2019_duo,2019,duo,final,83,Aranzazu Jiménez Sánchez & Cristina Carneros Gutiérrez,"Madrid, Spain",4465.0,True,,1000,,,2019-09-24,True,5400,Aranzazu Jiménez Sánchez;Cristina Carneros Gutiérrez
wjpf,wjpc_2019_duo,2019,duo,final,84,Carmen Labrador de Ocampo & Pablo Berdejo Labrador,"Salamanca, Spain",4478.0,True,,1000,,,2019-09-24,True,5400,Carmen Labrador de Ocampo;Pablo Berdejo Labrador
wjpf,wjpc_2019_duo,2019,duo,final,85,César Alberto Raposo Funcia & María Araceli Sánchez Sánchez,"Salamanca, Spain",4500.0,True,,1000,,,2019-09-24,True,5400,César Alberto Raposo Funcia;María Araceli Sánchez Sánchez
wjpf,wjpc_2019_duo,2019,duo,final,86,Lorena Vélez Fernández & Laura Cuevas Ortiz,"Arroyo de la Encomienda (Valladolid) / Valladolid, Spain",4505.0,True,,1000,,,2019-09-24,True,5400,Lorena Vélez Fernández;Laura Cuevas Ortiz
wjpf,wjpc_2019_duo,2019,duo,final,87,Lara Montori González & Irene Miranda Hualde,"Valtierra (Navarra), Spain",4575.0,True,,1000,,,2019-09-24,True,5400,Lara Montori González;Irene Miranda Hualde
wjpf,wjpc_2019_duo,2019,duo,final,88,Lucía Pilar Varela Ojeda & Sandra Benito Herrero,"Viladecans (Barcelona) / Alcalá de Henares (Madrid), Argentina",4710.0,True,,1000,,,2019-09-24,True,5400,Lucía Pilar Varela Ojeda;Sandra Benito Herrero
wjpf,wjpc_2019_duo,2019,duo,final,89,Hyerim Kim & Sang Lee,"Seoul, South Korea",4726.0,True,,1000,,,2019-09-24,True,5400,Hyerim Kim;Sang Lee
wjpf,wjpc_2019_duo,2019,duo,final,90,Zigor Urdapilleta Mayayo & Violeta Romero Barrios,"Burlada (Navarra), Spain",4733.0,True,,1000,,,2019-09-24,True,5400,Zigor Urdapilleta Mayayo;Violeta Romero Barrios
wjpf,wjpc_2019_duo,2019,duo,final,91,Gonzalo Varela Jorquera & Vanessa Iglesias,Santiago de Chile / Sevilla (Andalucía),4761.0,True,,1000,,,2019-09-24,True,5400,Gonzalo Varela Jorquera;Vanessa Iglesias
wjpf,wjpc_2019_duo,2019,duo,final,92,Alberto Palomino Echegoyen & Marina Palomino Duque,"Valladolid, Spain",4774.0,True,,1000,,,2019-09-24,True,5400,Alberto Palomino Echegoyen;Marina Palomino Duque
wjpf,wjpc_2019_duo,2019,duo,final,93,María Isabel García Macho & Miguel Ángel Álvarez Cabrerizo,Valladolid (Spain),4805.0,True,,1000,,,2019-09-24,True,5400,María Isabel García Macho;Miguel Ángel Álvarez Cabrerizo
wjpf,wjpc_2019_duo,2019,duo,final,94,Luis Castro Fernández & Sergio Martínez Gómez,"Lugo / Coruña, Spain",4850.0,True,,1000,,,2019-09-24,True,5400,Luis Castro Fernández;Sergio Martínez Gómez
